Date,total_out_BTC_usd
2016-06-11,8169638.846732244
2016-06-12,13730342.735887991
2016-06-13,11724896.652907087
2016-06-14,12444056.120051635
2016-06-15,11638247.98095208
2016-06-16,14039632.64780739
2016-06-17,14105689.61204821
2016-06-18,11358959.581424955
2016-06-19,8398480.614532331
2016-06-20,10787282.914925257
2016-06-21,11572805.8545813
2016-06-22,13168365.6297078
2016-06-23,15021990.896801556
2016-06-24,14419812.225118576
2016-06-25,8234720.956601775
2016-06-26,7934860.944975178
2016-06-27,9547720.05883469
2016-06-28,8053219.143716598
2016-06-29,9174483.456509288
2016-06-30,9384515.309202349
2016-07-01,9154162.120619431
2016-07-02,9523511.037306469
2016-07-03,7684443.286160892
2016-07-04,11505687.310277957
2016-07-05,9594105.854997925
2016-07-06,9328978.252553795
2016-07-07,13741411.091274055
2016-07-08,10261320.806086868
2016-07-09,8235688.381179073
2016-07-10,6333931.353902796
2016-07-11,10370423.590180814
2016-07-12,10594606.483659122
2016-07-13,11530473.8358269
2016-07-14,9904001.969102867
2016-07-15,16502045.074928597
2016-07-16,8595099.813999597
2016-07-17,9299928.736798946
2016-07-18,10279125.04281578
2016-07-19,13215692.440392144
2016-07-20,10896958.214859024
2016-07-21,10779413.555320239
2016-07-22,12295391.42675268
2016-07-23,9331294.242795069
2016-07-24,9752445.425041234
2016-07-25,9564898.095608873
2016-07-26,11745126.238583298
2016-07-27,12890634.550551802
2016-07-28,11898280.16913386
2016-07-29,9537642.28704144
2016-07-30,9843208.899337718
2016-07-31,7360389.492101669
2016-08-01,6428815.905634658
2016-08-02,13014472.837276397
2016-08-03,8688749.558678081
2016-08-04,11350199.24917364
2016-08-05,8003169.199407297
2016-08-06,5451319.389290662
2016-08-07,7496571.062093004
2016-08-08,7790852.033244664
2016-08-09,10600397.507442186
2016-08-10,8480374.124375556
2016-08-11,8812660.02064144
2016-08-12,7549686.517885649
2016-08-13,7204470.846216443
2016-08-14,5957913.365151608
2016-08-15,8193176.9390789755
2016-08-16,11583314.578382196
2016-08-17,9309028.620165957
2016-08-18,8665250.461437639
2016-08-19,8965401.010580707
2016-08-20,7897443.482750072
2016-08-21,4807095.2896328755
2016-08-22,7311883.898737182
2016-08-23,8235539.322444313
2016-08-24,7954027.281327986
2016-08-25,9495179.195060128
2016-08-26,9024984.027927963
2016-08-27,5820275.677853119
2016-08-28,4910554.10898285
2016-08-29,6632916.532708047
2016-08-30,6340877.648333903
2016-08-31,7592671.1773070395
2016-09-01,7347998.847194808
2016-09-02,6219673.188382415
2016-09-03,6338943.553017606
2016-09-04,3938158.5316595943
2016-09-05,7488060.577883979
2016-09-06,7260790.321079805
2016-09-07,6637419.8388675
2016-09-08,7043724.978424741
2016-09-09,7731396.293496991
2016-09-10,5812166.455505667
2016-09-11,5595084.896891447
2016-09-12,6269921.77403361
2016-09-13,7339520.361171308
2016-09-14,7398851.655209199
2016-09-15,6162494.911383596
2016-09-16,8217471.783558028
2016-09-17,5535649.888227894
2016-09-18,6832095.104759406
2016-09-19,9403400.393547839
2016-09-20,8968122.551948803
2016-09-21,6708475.799530685
2016-09-22,9897074.014833363
2016-09-23,9980179.046030419
2016-09-24,7308318.50661198
2016-09-25,6080656.925311943
2016-09-26,9013238.32830192
2016-09-27,6289486.356968059
2016-09-28,10413707.426580336
2016-09-29,7852674.642550672
2016-09-30,10663726.595861278
2016-10-01,5968528.095846493
2016-10-02,6169177.154973811
2016-10-03,8047691.362261017
2016-10-04,7391063.138883384
2016-10-05,8414581.400491964
2016-10-06,8794138.863953425
2016-10-07,10255340.403277555
2016-10-08,8666799.267394483
2016-10-09,10423307.351316614
2016-10-10,13368348.13401356
2016-10-11,13107693.356514031
2016-10-12,11866441.495239794
2016-10-13,10447513.59994695
2016-10-14,9491397.828376433
2016-10-15,15409081.304757252
2016-10-16,12092960.643222285
2016-10-17,9615972.873271076
2016-10-18,10203343.173134243
2016-10-19,9781048.21999089
2016-10-20,11654148.976542156
2016-10-21,12757983.37974956
2016-10-22,5935689.324462709
2016-10-23,8493975.89930068
2016-10-24,17121250.25851237
2016-10-25,15127885.448730415
2016-10-26,10823892.837036373
2016-10-27,14896764.560650902
2016-10-28,7349362.091495066
2016-10-29,7067613.082729855
2016-10-30,5583974.218076309
2016-10-31,8997569.31888648
2016-11-01,9578428.671561511
2016-11-02,24899272.412673377
2016-11-03,31065304.913940538
2016-11-04,35922387.703261316
2016-11-05,28182921.737222914
2016-11-06,24880637.338477354
2016-11-07,21770701.07354592
2016-11-08,14954513.41518267
2016-11-09,13070634.935383417
2016-11-10,7506367.703406222
2016-11-11,6024084.751120457
2016-11-12,3973930.275733655
2016-11-13,5566645.926528581
2016-11-14,6403630.241271397
2016-11-15,8257178.610942312
2016-11-16,8439533.602561466
2016-11-17,7576864.779308346
2016-11-18,8159656.277921726
2016-11-19,5750981.872497238
2016-11-20,6696369.350589772
2016-11-21,8407864.800068524
2016-11-22,9491567.38681946
2016-11-23,8643218.0153442
2016-11-24,8536391.831276366
2016-11-25,7057552.726339843
2016-11-26,5722628.789924782
2016-11-27,4821868.45739636
2016-11-28,6753395.675153078
2016-11-29,7014051.562803491
2016-11-30,7257626.614917118
2016-12-01,8003813.220221706
2016-12-02,9543965.979975583
2016-12-03,5502977.116178759
2016-12-04,4649149.777731109
2016-12-05,8583371.859329004
2016-12-06,8418359.22935435
2016-12-07,6820798.692780954
2016-12-08,7001429.660347084
2016-12-09,8748880.59739265
2016-12-10,6832754.722219319
2016-12-11,4436690.486026235
2016-12-12,8415079.936354702
2016-12-13,6832572.641657302
2016-12-14,9250021.233420756
2016-12-15,12609203.72678834
2016-12-16,11185974.20710348
2016-12-17,7248036.123328563
2016-12-18,7973704.422805009
2016-12-19,9738888.711755456
2016-12-20,11685581.89802022
2016-12-21,15400226.30928538
2016-12-22,14184198.829190824
2016-12-23,15476900.618073719
2016-12-24,9983839.358647874
2016-12-25,6008212.016513232
2016-12-26,9922213.659046218
2016-12-27,14088045.561641604
2016-12-28,12240707.678196754
2016-12-29,11399704.755331583
2016-12-30,13612863.841812512
2016-12-31,9330903.812959818
2017-01-01,7063665.900175947
2017-01-02,10218623.86816813
2017-01-03,13464193.21331339
2017-01-04,16288788.456182795
2017-01-05,19205554.609414663
2017-01-06,17479142.219247583
2017-01-07,14215177.853257766
2017-01-08,9064274.490427252
2017-01-09,13956906.23210346
2017-01-10,11530342.717980325
2017-01-11,20991551.577398427
2017-01-12,16958680.22814685
2017-01-13,12918784.619333165
2017-01-14,7187405.0071913935
2017-01-15,8588876.051805668
2017-01-16,11178597.804302825
2017-01-17,12981625.801663937
2017-01-18,11623928.400857959
2017-01-19,13433817.451340381
2017-01-20,12649968.868429944
2017-01-21,7835294.167986917
2017-01-22,5940429.81077841
2017-01-23,9779648.657479411
2017-01-24,11736863.686606701
2017-01-25,11905537.503505398
2017-01-26,12517546.97450539
2017-01-27,9755008.394829623
2017-01-28,7512922.759273087
2017-01-29,7582134.724239387
2017-01-30,9812171.718339149
2017-01-31,12181998.461905723
2017-02-01,10926571.143301338
2017-02-02,11987703.631449396
2017-02-03,16889817.731133696
2017-02-04,14848575.31094024
2017-02-05,11581360.966167977
2017-02-06,14140150.045607839
2017-02-07,14235357.024558052
2017-02-08,13245451.517986106
2017-02-09,18820101.71614411
2017-02-10,18808317.152354423
2017-02-11,10200470.13841272
2017-02-12,6815279.304289916
2017-02-13,9880538.816890901
2017-02-14,11557101.664850103
2017-02-15,13058834.394775333
2017-02-16,20890181.684040986
2017-02-17,17549999.533479657
2017-02-18,8732966.902390053
2017-02-19,11539912.748679422
2017-02-20,11901465.641776308
2017-02-21,14303472.982844153
2017-02-22,21956326.634453822
2017-02-23,26394246.524856012
2017-02-24,13590848.782230917
2017-02-25,8711118.61025545
2017-02-26,7576134.4427974885
2017-02-27,15546790.48277903
2017-02-28,15730436.747495027
2017-03-01,21820640.46134724
2017-03-02,22513273.89297493
2017-03-03,38271331.75290163
2017-03-04,19103627.193063952
2017-03-05,10736849.467297042
2017-03-06,16631795.638069484
2017-03-07,15783978.647848547
2017-03-08,21176162.604731597
2017-03-09,42928973.19079137
2017-03-10,20749096.00923137
2017-03-11,13599891.245145317
2017-03-12,9620595.24860102
2017-03-13,18035944.77633924
2017-03-14,21799986.047118843
2017-03-15,18754779.659610137
2017-03-16,23201672.246973798
2017-03-17,19685550.285487927
2017-03-18,16845791.577332042
2017-03-19,39748210.09143094
2017-03-20,27035219.327596184
2017-03-21,45322424.656998426
2017-03-22,33961765.15736727
2017-03-23,15076578.926182706
2017-03-24,21308505.13752662
2017-03-25,24455877.2872823
2017-03-26,11195729.05511901
2017-03-27,18497548.080005012
2017-03-28,15659828.253971197
2017-03-29,13655205.790202046
2017-03-30,14262960.868846405
2017-03-31,28892517.27096784
2017-04-01,23885905.086173512
2017-04-02,29022790.978480417
2017-04-03,27078219.332464788
2017-04-04,22541107.57284204
2017-04-05,16885079.088537112
2017-04-06,16627911.804788737
2017-04-07,43162152.93702147
2017-04-08,87048759.30572318
2017-04-09,11560621.363810482
2017-04-10,17370376.498422887
2017-04-11,14801900.47426686
2017-04-12,17211046.23900933
2017-04-13,20043029.21454502
2017-04-14,18923464.27967003
2017-04-15,12610319.294589689
2017-04-16,15871090.732666101
2017-04-17,22006342.205212418
2017-04-18,20669959.939497724
2017-04-19,19391262.028978806
2017-04-20,20604293.790863868
2017-04-21,18181853.581492696
2017-04-22,15394080.257276235
2017-04-23,13375467.779365452
2017-04-24,20536942.271470856
2017-04-25,29283055.445277624
2017-04-26,21897560.600019902
2017-04-27,24606674.553883284
2017-04-28,24940604.169384588
2017-04-29,16482959.493697913
2017-04-30,17422486.00370712
2017-05-01,25157538.664362118
2017-05-02,24964001.64560415
2017-05-03,31308475.594819255
2017-05-04,26502268.207261942
2017-05-05,35231530.567407094
2017-05-06,25848007.082404263
2017-05-07,22361753.231579877
2017-05-08,37442836.49228488
2017-05-09,36514029.0926993
2017-05-10,48233647.654310845
2017-05-11,38545572.389867544
2017-05-12,35267578.492001265
2017-05-13,34475890.34438487
2017-05-14,27053788.86891666
2017-05-15,31863827.612187132
2017-05-16,38604990.79094097
2017-05-17,49789867.752007686
2017-05-18,44452375.08133327
2017-05-19,36770218.05096052
2017-05-20,34635078.75983468
2017-05-21,33035466.346214924
2017-05-22,51471474.503624886
2017-05-23,59126536.7695305
2017-05-24,53598951.20108152
2017-05-25,48217082.14888258
2017-05-26,37250580.413262874
2017-05-27,33893451.83993999
2017-05-28,38108413.96156254
2017-05-29,36403213.88768034
2017-05-30,48336430.15283552
2017-05-31,48230395.678459324
2017-06-01,48538549.09057618
2017-06-02,50530093.87801168
2017-06-03,42308836.51964759
2017-06-04,57921831.30708567
2017-06-05,56882414.80687434
2017-06-06,45219587.52786021
2017-06-07,44553810.6438061
2017-06-08,40843937.89063157
2017-06-09,49501677.94649359
2017-06-10,51513083.8547103
2017-06-11,41359566.7296806
2017-06-12,52702271.26766262
2017-06-13,57323780.72017907
2017-06-14,56028103.438856706
2017-06-15,49406749.7599244
2017-06-16,61162384.76017378
2017-06-17,40393680.76412426
2017-06-18,40458559.12448601
2017-06-19,55581276.85649635
2017-06-20,57730327.592677295
2017-06-21,69580526.77425614
2017-06-22,63094763.39704087
2017-06-23,38158818.67247182
2017-06-24,38533595.70779522
2017-06-25,36837759.56707904
2017-06-26,67549147.28786711
2017-06-27,53709918.41275117
2017-06-28,45130368.19781299
2017-06-29,64993251.1148329
2017-06-30,53827138.71419072
2017-07-01,35095852.6323388
2017-07-02,24288726.18301686
2017-07-03,43286284.40670927
2017-07-04,38934638.29725093
2017-07-05,43855274.102940835
2017-07-06,38882635.28630277
2017-07-07,42290511.58040182
2017-07-08,40824722.81340709
2017-07-09,40028602.49848027
2017-07-10,38105682.84928102
2017-07-11,39870099.533237435
2017-07-12,34719150.62799409
2017-07-13,35438987.51575004
2017-07-14,36948690.40789369
2017-07-15,29615628.159887422
2017-07-16,27942878.73975104
2017-07-17,41385966.47740321
2017-07-18,36313553.09881657
2017-07-19,48312568.645263776
2017-07-20,40130792.34736865
2017-07-21,41727216.83574291
2017-07-22,30861450.194369923
2017-07-23,25731608.14392895
2017-07-24,34455662.87096177
2017-07-25,125242381.53806713
2017-07-26,67163344.22022232
2017-07-27,44844997.96694502
2017-07-28,75120796.28203975
2017-07-29,72236221.90186946
2017-07-30,172177257.9568837
2017-07-31,55515446.21817055
2017-08-01,47759856.55257738
2017-08-02,51770114.75966464
2017-08-03,44180032.58146687
2017-08-04,42167227.79522334
2017-08-05,35710872.46812249
2017-08-06,42661803.82856629
2017-08-07,52688453.069163606
2017-08-08,55013352.36171128
2017-08-09,59995100.86836655
2017-08-10,77484752.32770859
2017-08-11,86718223.58595681
2017-08-12,72610055.67207563
2017-08-13,65444256.747956336
2017-08-14,90189656.31255427
2017-08-15,77195655.285273
2017-08-16,97065796.29565765
2017-08-17,63910671.851271294
2017-08-18,74107905.22458169
2017-08-19,63255276.261855796
2017-08-20,54838483.81724273
2017-08-21,88724347.52442333
2017-08-22,85468652.54731423
2017-08-23,64134204.02977632
2017-08-24,71070844.81924187
2017-08-25,61227885.541673936
2017-08-26,57923766.36614418
2017-08-27,36345619.510265656
2017-08-28,61189921.203101695
2017-08-29,60102736.510285266
2017-08-30,46137021.8229464
2017-08-31,54034442.572534785
2017-09-01,47136652.4899331
2017-09-02,44382150.47866078
2017-09-03,39602674.97207098
2017-09-04,60731314.217888154
2017-09-05,151701928.9378469
2017-09-06,71818946.71348882
2017-09-07,54699858.89731516
2017-09-08,53507471.54175481
2017-09-09,46356548.11833376
2017-09-10,49439834.99535573
2017-09-11,64321467.934585065
2017-09-12,49844548.80787847
2017-09-13,48366834.10887725
2017-09-14,68157787.39079262
2017-09-15,72437511.69501905
2017-09-16,48747588.69837188
2017-09-17,40415732.48365544
2017-09-18,71583660.90557486
2017-09-19,47550357.556277275
2017-09-20,59754733.2857526
2017-09-21,39609927.376897365
2017-09-22,51001954.290385514
2017-09-23,28973138.361162513
2017-09-24,30301983.54850438
2017-09-25,62007410.78126438
2017-09-26,63195285.303018
2017-09-27,61804666.4540049
2017-09-28,54193504.44404479
2017-09-29,50537147.813329265
2017-09-30,52933346.92116854
2017-10-01,48676123.04303642
2017-10-02,58047839.938609175
2017-10-03,37388142.45391721
2017-10-04,47251771.13885937
2017-10-05,58227424.10999825
2017-10-06,38541312.28627971
2017-10-07,30778698.582392227
2017-10-08,33427075.03558693
2017-10-09,75030672.58548114
2017-10-10,58838448.05742873
2017-10-11,69595489.72295453
2017-10-12,72927499.67873801
2017-10-13,84413029.44511577
2017-10-14,61428524.7937072
2017-10-15,39244208.58450636
2017-10-16,61915916.34333433
2017-10-17,95998592.96356484
2017-10-18,81264405.15845047
2017-10-19,64238806.74993423
2017-10-20,64703727.656212024
2017-10-21,61491641.35085813
2017-10-22,48606536.37654745
2017-10-23,96588655.95742291
2017-10-24,88712819.78589702
2017-10-25,63192518.155355334
2017-10-26,55854503.86312238
2017-10-27,110227776.26260051
2017-10-28,102497045.37581617
2017-10-29,66033628.45528541
2017-10-30,81384718.80909507
2017-10-31,93739818.17193884
2017-11-01,98682674.07117766
2017-11-02,107211270.80982012
2017-11-03,188326930.1751094
2017-11-04,329091444.9440238
2017-11-05,300067558.191911
2017-11-06,148805526.81171796
2017-11-07,168319089.53365344
2017-11-08,211475323.07000926
2017-11-09,95929134.9726087
2017-11-10,122915870.9126775
2017-11-11,122147029.14930093
2017-11-12,169561177.85413507
2017-11-13,206103750.74401596
2017-11-14,219493081.99667266
2017-11-15,176896783.14504847
2017-11-16,192996618.71686673
2017-11-17,177711442.0966766
2017-11-18,160592406.23121795
2017-11-19,282179930.5003623
2017-11-20,195520689.88752985
2017-11-21,173069584.62539038
2017-11-22,189416240.7654547
2017-11-23,177873746.31975323
2017-11-24,157358816.02778915
2017-11-25,173234576.26087558
2017-11-26,130407090.13121298
2017-11-27,141339697.35100204
2017-11-28,181252462.02957532
2017-11-29,186895799.3778934
2017-11-30,175418155.0071276
2017-12-01,138202033.97329056
2017-12-02,149062843.24759313
2017-12-03,123380342.1052313
2017-12-04,167984926.66079333
2017-12-05,232442095.57236093
2017-12-06,316915845.7202349
2017-12-07,364145065.8874664
2017-12-08,237292004.6912912
2017-12-09,250092936.33122295
2017-12-10,203092700.26318815
2017-12-11,270418536.71334976
2017-12-12,345677087.06218225
2017-12-13,287518184.2902686
2017-12-14,279975532.28904974
2017-12-15,315446356.9211729
2017-12-16,262739105.46380454
2017-12-17,244836043.2711742
2017-12-18,289961845.3711295
2017-12-19,233309320.91850147
2017-12-20,256590787.7416899
2017-12-21,184965164.25137866
2017-12-22,177129512.92258266
2017-12-23,176184786.32894626
2017-12-24,129558888.3580294
2017-12-25,210986769.13503557
2017-12-26,236621199.52188423
2017-12-27,214218518.21995392
2017-12-28,199480196.167069
2017-12-29,175638594.29237792
2017-12-30,210955573.14913592
2017-12-31,134895898.68489274
2018-01-01,158661374.28773665
2018-01-02,224605637.06665397
2018-01-03,271970031.7719724
2018-01-04,276012698.7681445
2018-01-05,350517302.0116878
2018-01-06,287361020.25706315
2018-01-07,254737460.2362081
2018-01-08,219350860.75679803
2018-01-09,204096351.43888438
2018-01-10,173012368.75288713
2018-01-11,132992925.22518387
2018-01-12,142055514.2814931
2018-01-13,125258053.11128521
2018-01-14,111473447.79614104
2018-01-15,112446025.79648641
2018-01-16,202751317.1808462
2018-01-17,164699537.02272874
2018-01-18,143449740.56859034
2018-01-19,151718255.85950416
2018-01-20,94619857.258205
2018-01-21,63964182.62489794
2018-01-22,98906640.62140489
2018-01-23,99087374.93529764
2018-01-24,95204729.48223141
2018-01-25,95613005.06580712
2018-01-26,125540088.19280753
2018-01-27,101859870.78006008
2018-01-28,221634058.04327643
2018-01-29,132382402.86974795
2018-01-30,144227702.12307894
2018-01-31,139763648.82450923
2018-02-01,121293930.8558836
2018-02-02,80283213.40546964
2018-02-03,47157534.6916462
2018-02-04,37826614.99336808
2018-02-05,76894831.84786338
2018-02-06,85175384.5125423
2018-02-07,67795084.71652783
2018-02-08,77618014.3203251
2018-02-09,72558412.64244771
2018-02-10,86817637.43114397
2018-02-11,82395655.00052407
2018-02-12,85941385.87481886
2018-02-13,74394488.43057056
2018-02-14,87078550.99073368
2018-02-15,110142852.88198389
2018-02-16,77859267.96190472
2018-02-17,102886858.66362575
2018-02-18,112969845.71625516
2018-02-19,123972169.32054193
2018-02-20,94008797.31661311
2018-02-21,77138717.71540418
2018-02-22,101838462.39528511
2018-02-23,66068516.465599485
2018-02-24,49357580.10888291
2018-02-25,36529039.94217507
2018-02-26,63778905.8099186
2018-02-27,60963895.044351816
2018-02-28,97313655.31733243
2018-03-01,88342771.66417882
2018-03-02,71620948.02355595
2018-03-03,50408403.017868735
2018-03-04,48255710.66046845
2018-03-05,64922263.136595435
2018-03-06,59723734.953117974
2018-03-07,55169480.98614964
2018-03-08,58016180.421172135
2018-03-09,72621963.83489588
2018-03-10,42612608.02262526
2018-03-11,46851943.2449898
2018-03-12,57882196.553031966
2018-03-13,83052455.35751748
2018-03-14,59574093.39732581
2018-03-15,111757003.40929078
2018-03-16,52706476.87318146
2018-03-17,134628327.7979317
2018-03-18,92267495.05992514
2018-03-19,76570255.77826624
2018-03-20,78090602.66638085
2018-03-21,53359899.55689477
2018-03-22,68839792.30848007
2018-03-23,62871266.06829462
2018-03-24,42429031.99799929
2018-03-25,49124227.50339487
2018-03-26,87175869.51125824
2018-03-27,56050175.5006334
2018-03-28,61255281.86318246
2018-03-29,38102093.971772514
2018-03-30,54762970.0345505
2018-03-31,47721129.313045226
2018-04-01,36578948.9756001
2018-04-02,69190248.97906978
2018-04-03,54778799.319153905
2018-04-04,65413961.833966404
2018-04-05,44193998.38299909
2018-04-06,62695283.275313474
2018-04-07,28980586.392419163
2018-04-08,30788016.79016256
2018-04-09,56235942.909263216
2018-04-10,39886754.10380416
2018-04-11,49575216.130207516
2018-04-12,109470983.20599732
2018-04-13,60212566.627375804
2018-04-14,42275274.69852425
2018-04-15,37109561.11563672
2018-04-16,76217125.30957073
2018-04-17,60005105.58559002
2018-04-18,57687907.06844794
2018-04-19,65893503.50598943
2018-04-20,99240405.64631563
2018-04-21,50610639.962933555
2018-04-22,43605235.68749276
2018-04-23,69172118.06896128
2018-04-24,98799086.62562178
2018-04-25,148907289.48443624
2018-04-26,67243710.2865841
2018-04-27,101041782.34550476
2018-04-28,134666513.4236547
2018-04-29,94515479.43306054
2018-04-30,71217963.74902387
2018-05-01,59837433.22300481
2018-05-02,74957958.97543752
2018-05-03,86828269.83716878
2018-05-04,95439975.54460247
2018-05-05,63539850.43227451
2018-05-06,74816989.68236478
2018-05-07,84231800.51074375
2018-05-08,70717967.49054208
2018-05-09,59863007.32778836
2018-05-10,65296644.09741653
2018-05-11,87315160.86674726
2018-05-12,52847539.4783372
2018-05-13,48750580.28299543
2018-05-14,81820530.33416395
2018-05-15,60947140.49198391
2018-05-16,52047698.844580136
2018-05-17,65640966.28940321
2018-05-18,62460734.17662314
2018-05-19,41564294.933425985
2018-05-20,42732748.83815581
2018-05-21,42534057.785543665
2018-05-22,45989612.87683702
2018-05-23,50640870.45399802
2018-05-24,62405015.6421652
2018-05-25,39733329.083317645
2018-05-26,27584074.580742747
2018-05-27,34812575.256848685
2018-05-28,62919584.74593323
2018-05-29,68135919.16336505
2018-05-30,54648501.56545513
2018-05-31,60904609.18380821
2018-06-01,55673877.15581825
2018-06-02,47806704.55590266
2018-06-03,42989056.579907365
2018-06-04,62558248.790750526
2018-06-05,53844506.997424684
2018-06-06,59538603.68382076
2018-06-07,64230198.08617398
2018-06-08,74489152.45725119
2018-06-09,41368017.15637135
2018-06-10,76032620.02359068
2018-06-11,78610905.1431864
2018-06-12,61231997.857571974
2018-06-13,87197109.01830292
2018-06-14,77115317.92715333
2018-06-15,73330114.78811409
2018-06-16,31873026.42403866
2018-06-17,28601464.481639974
2018-06-18,43794583.51344266
2018-06-19,64218476.5624041
2018-06-20,50198694.28065406
2018-06-21,32892697.730327386
2018-06-22,76189304.08910842
2018-06-23,55003328.16633686
2018-06-24,33082383.447231255
2018-06-25,50050036.496032655
2018-06-26,36942273.16826754
2018-06-27,47951543.74235
2018-06-28,36084846.24375417
2018-06-29,45732768.37006199
2018-06-30,33239847.853506815
2018-07-01,38360693.26631361
2018-07-02,46060656.950773224
2018-07-03,60355988.12118479
2018-07-04,43386767.67453089
2018-07-05,49750425.638762474
2018-07-06,40907935.229323804
2018-07-07,26253515.957166735
2018-07-08,31346012.86876567
2018-07-09,48600337.761340186
2018-07-10,50276931.4499537
2018-07-11,39090869.56118504
2018-07-12,36217356.39674261
2018-07-13,38731698.78239787
2018-07-14,35335752.438386865
2018-07-15,37927111.413599886
2018-07-16,74103528.20974451
2018-07-17,49304498.35623854
2018-07-18,48842837.16678655
2018-07-19,41418039.60360379
2018-07-20,43958527.51944189
2018-07-21,34666048.76873112
2018-07-22,24732771.597592376
2018-07-23,49106310.367654204
2018-07-24,60879995.392158315
2018-07-25,44700176.39384218
2018-07-26,43696904.09176535
2018-07-27,48314552.064026736
2018-07-28,37326931.414674826
2018-07-29,31783036.04395069
2018-07-30,50464084.770028114
2018-07-31,45108350.97894937
2018-08-01,45498202.1374672
2018-08-02,44651765.49011308
2018-08-03,41575610.74094896
2018-08-04,38584168.969060875
2018-08-05,44336758.378678665
2018-08-06,64599047.56915298
2018-08-07,47357076.7061219
2018-08-08,55293977.08463989
2018-08-09,46287315.21226281
2018-08-10,34505687.034860514
2018-08-11,29739280.841918744
2018-08-12,24459092.186812174
2018-08-13,38005470.076632895
2018-08-14,54002099.71947931
2018-08-15,41332770.708513714
2018-08-16,37638438.95623976
2018-08-17,36251643.65342483
2018-08-18,27031124.739774372
2018-08-19,25851747.236963432
2018-08-20,37134145.07674887
2018-08-21,44770654.77196742
2018-08-22,37024759.29948782
2018-08-23,39360658.78435208
2018-08-24,34960716.11388003
2018-08-25,32796128.48619419
2018-08-26,20585626.374886684
2018-08-27,37277884.492421396
2018-08-28,87280403.82667038
2018-08-29,45270781.439624175
2018-08-30,38929751.69963159
2018-08-31,71649004.32337074
2018-09-01,42627291.82211292
2018-09-02,41753987.600928545
2018-09-03,47252819.6312137
2018-09-04,49798081.63339989
2018-09-05,47489053.650848776
2018-09-06,54304328.183564454
2018-09-07,44208281.97706645
2018-09-08,29909094.62964398
2018-09-09,27877944.907970868
2018-09-10,40121401.953023955
2018-09-11,41647674.81185132
2018-09-12,33850231.81932045
2018-09-13,49077673.71586663
2018-09-14,37530762.28191658
2018-09-15,33468461.22595221
2018-09-16,30987981.84688938
2018-09-17,50680767.27896385
2018-09-18,46611706.465457596
2018-09-19,38991360.672464676
2018-09-20,39877237.16508364
2018-09-21,55231607.914368376
2018-09-22,32403887.04326589
2018-09-23,23111748.839731365
2018-09-24,34299212.847165786
2018-09-25,52351036.664621636
2018-09-26,51467583.8648108
2018-09-27,42035467.77227381
2018-09-28,46163409.78111191
2018-09-29,32796343.866750326
2018-09-30,25912579.046676517
2018-10-01,33966083.002282634
2018-10-02,59775475.837252825
2018-10-03,35853735.095649295
2018-10-04,37243567.3950537
2018-10-05,37396155.8727361
2018-10-06,32426525.783787206
2018-10-07,23429339.159882177
2018-10-08,40757479.4536161
2018-10-09,37736352.71331351
2018-10-10,44914476.70493273
2018-10-11,41706744.77155666
2018-10-12,53114368.92227616
2018-10-13,30549473.646041784
2018-10-14,38641660.19708232
2018-10-15,52405807.92495221
2018-10-16,40670361.75085913
2018-10-17,42177788.95874024
2018-10-18,46245885.80713672
2018-10-19,44025827.07108085
2018-10-20,30722726.163463652
2018-10-21,25321708.962256216
2018-10-22,36703606.539669365
2018-10-23,42518191.29834322
2018-10-24,57487307.33284193
2018-10-25,47743968.91227426
2018-10-26,37428696.24305458
2018-10-27,27462898.809238173
2018-10-28,23645091.520429812
2018-10-29,35008024.76349122
2018-10-30,35135658.53403304
2018-10-31,36498581.975604124
2018-11-01,38478241.51006053
2018-11-02,56541675.533796296
2018-11-03,23992264.053512532
2018-11-04,31382989.873192485
2018-11-05,39615239.92509102
2018-11-06,45155694.191195935
2018-11-07,43561422.61062667
2018-11-08,41665664.69786995
2018-11-09,43152279.32168918
2018-11-10,28842911.511756513
2018-11-11,23829276.54984405
2018-11-12,39335456.07437096
2018-11-13,42826374.757131934
2018-11-14,48833972.19917852
2018-11-15,83300884.20032065
2018-11-16,50674191.65429915
2018-11-17,26473454.926468674
2018-11-18,22791760.73551906
2018-11-19,38069663.19645951
2018-11-20,73740549.87821245
2018-11-21,54199555.72522889
2018-11-22,36334650.61028442
2018-11-23,35798574.10304961
2018-11-24,25475230.77189858
2018-11-25,31935683.619880464
2018-11-26,44610255.97958217
2018-11-27,40924462.05678445
2018-11-28,49425166.40544242
2018-11-29,44789414.52075298
2018-11-30,77435455.35909623
2018-12-01,41647719.12542541
2018-12-02,33192421.85368007
2018-12-03,51477258.78221742
2018-12-04,60201513.993605256
2018-12-05,45992282.49736976
2018-12-06,41416531.46198667
2018-12-07,43859537.6981823
2018-12-08,26259334.54505372
2018-12-09,20302611.419912245
2018-12-10,29339171.395436276
2018-12-11,34360267.38751646
2018-12-12,30337598.898123883
2018-12-13,28613602.344646465
2018-12-14,25712716.106429957
2018-12-15,17871104.1142228
2018-12-16,26206972.92944518
2018-12-17,27935279.57353132
2018-12-18,40174636.498908035
2018-12-19,42579764.2534349
2018-12-20,38335069.76541086
2018-12-21,37181436.03565951
2018-12-22,18654832.760855325
2018-12-23,18163704.297604095
2018-12-24,27964724.624183375
2018-12-25,26133504.089183953
2018-12-26,26015778.676127218
2018-12-27,28636177.778920993
2018-12-28,28876140.900946043
2018-12-29,32180369.040163223
