date,2yr_yield,fed_assets,m2,10yr_3mo_spread,10yr_inflation,usd_index,fed_funds,sp500
2018-05-27,2.48,4337301.0,13976.1,1.03,2.09,111.5862,1.7,2721.33
2018-05-28,2.48,4337301.0,13958.9,1.03,2.09,111.5862,1.7,2721.33
2018-05-29,2.32,4337301.0,13958.9,0.84,2.04,112.2142,1.7,2689.86
2018-05-30,2.42,4327519.0,13958.9,0.9,2.06,111.6751,1.7,2724.01
2018-05-31,2.4,4327519.0,13958.9,0.9,2.07,111.9914,1.7,2705.27
2018-06-01,2.47,4327519.0,13958.9,0.97,2.09,111.8287,1.7,2734.62
2018-06-02,2.47,4327519.0,13958.9,0.97,2.09,111.8287,1.7,2734.62
2018-06-03,2.47,4327519.0,13958.9,0.97,2.09,111.8287,1.7,2734.62
2018-06-04,2.52,4327519.0,14080.9,1.0,2.12,111.8269,1.7,2746.87
2018-06-05,2.49,4327519.0,14080.9,0.98,2.13,112.2662,1.7,2748.8
2018-06-06,2.52,4319191.0,14080.9,1.02,2.14,111.7551,1.7,2772.35
2018-06-07,2.5,4319191.0,14080.9,0.99,2.13,112.0754,1.7,2770.37
2018-06-08,2.5,4319191.0,14080.9,1.0,2.11,112.1091,1.7,2779.03
2018-06-09,2.5,4319191.0,14080.9,1.0,2.11,112.1091,1.7,2779.03
2018-06-10,2.5,4319191.0,14080.9,1.0,2.11,112.1091,1.7,2779.03
2018-06-11,2.52,4319191.0,14091.2,1.02,2.13,112.1132,1.7,2782.0
2018-06-12,2.54,4319191.0,14091.2,1.04,2.13,112.2164,1.7,2786.85
2018-06-13,2.59,4324906.0,14091.2,1.04,2.12,112.2604,1.7,2775.63
2018-06-14,2.59,4324906.0,14091.2,1.0,2.12,112.8616,1.9,2782.49
2018-06-15,2.55,4324906.0,14091.2,0.99,2.12,113.3403,1.9,2779.66
2018-06-16,2.55,4324906.0,14091.2,0.99,2.12,113.3403,1.9,2779.66
2018-06-17,2.55,4324906.0,14091.2,0.99,2.12,113.3403,1.9,2779.66
2018-06-18,2.56,4324906.0,14108.4,0.98,2.12,113.4924,1.9,2773.75
2018-06-19,2.54,4324906.0,14108.4,0.95,2.12,113.6414,1.91,2762.59
2018-06-20,2.56,4315896.0,14108.4,0.99,2.12,113.4809,1.92,2767.32
2018-06-21,2.56,4315896.0,14108.4,0.96,2.11,113.6135,1.92,2749.76
2018-06-22,2.56,4315896.0,14108.4,0.97,2.12,113.3074,1.92,2754.88
2018-06-23,2.56,4315896.0,14108.4,0.97,2.12,113.3074,1.92,2754.88
2018-06-24,2.56,4315896.0,14108.4,0.97,2.12,113.3074,1.92,2754.88
2018-06-25,2.54,4315896.0,13987.3,0.94,2.1,113.2889,1.92,2717.07
2018-06-26,2.53,4315896.0,13987.3,0.95,2.12,113.3045,1.92,2723.06
2018-06-27,2.52,4305491.0,13987.3,0.9,2.11,113.8999,1.91,2699.63
2018-06-28,2.52,4305491.0,13987.3,0.91,2.1,113.8434,1.91,2716.31
2018-06-29,2.52,4305491.0,13987.3,0.92,2.11,113.2618,1.91,2718.37
2018-06-30,2.52,4305491.0,13987.3,0.92,2.11,113.2618,1.91,2718.37
2018-07-01,2.52,4305491.0,13987.3,0.92,2.11,113.2618,1.91,2718.37
2018-07-02,2.57,4305491.0,14112.3,0.89,2.14,114.1704,1.91,2726.71
2018-07-03,2.53,4305491.0,14112.3,0.85,2.12,113.3252,1.91,2713.22
2018-07-04,2.53,4289764.0,14112.3,0.85,2.12,113.3252,1.91,2713.22
2018-07-05,2.55,4289764.0,14112.3,0.88,2.13,112.979,1.91,2736.61
2018-07-06,2.53,4289764.0,14112.3,0.85,2.12,112.646,1.91,2759.82
2018-07-07,2.53,4289764.0,14112.3,0.85,2.12,112.646,1.91,2759.82
2018-07-08,2.53,4289764.0,14112.3,0.85,2.12,112.646,1.91,2759.82
2018-07-09,2.57,4289764.0,14149.7,0.88,2.13,112.6458,1.91,2784.17
2018-07-10,2.59,4289764.0,14149.7,0.88,2.13,112.5826,1.91,2793.84
2018-07-11,2.58,4291201.0,14149.7,0.88,2.11,112.8616,1.91,2774.02
2018-07-12,2.6,4291201.0,14149.7,0.87,2.1,112.7824,1.91,2798.29
2018-07-13,2.59,4291201.0,14149.7,0.85,2.11,113.074,1.91,2801.31
2018-07-14,2.59,4291201.0,14149.7,0.85,2.11,113.074,1.91,2801.31
2018-07-15,2.59,4291201.0,14149.7,0.85,2.11,113.074,1.91,2801.31
2018-07-16,2.59,4291201.0,14140.3,0.84,2.1,112.8473,1.91,2798.43
2018-07-17,2.62,4291201.0,14140.3,0.84,2.09,113.1539,1.91,2809.55
2018-07-18,2.6,4291615.0,14140.3,0.88,2.09,113.3384,1.91,2815.62
2018-07-19,2.6,4291615.0,14140.3,0.84,2.09,113.9499,1.91,2804.49
2018-07-20,2.6,4291615.0,14140.3,0.9,2.11,113.3249,1.91,2801.83
2018-07-21,2.6,4291615.0,14140.3,0.9,2.11,113.3249,1.91,2801.83
2018-07-22,2.6,4291615.0,14140.3,0.9,2.11,113.3249,1.91,2801.83
2018-07-23,2.64,4291615.0,14058.1,0.97,2.11,113.4283,1.91,2806.98
2018-07-24,2.63,4291615.0,14058.1,0.93,2.11,113.2078,1.91,2820.4
2018-07-25,2.66,4277681.0,14058.1,0.93,2.13,112.9252,1.91,2846.07
2018-07-26,2.69,4277681.0,14058.1,0.99,2.11,112.921,1.91,2837.44
2018-07-27,2.67,4277681.0,14058.1,0.96,2.12,112.8156,1.91,2818.82
2018-07-28,2.67,4277681.0,14058.1,0.96,2.12,112.8156,1.91,2818.82
2018-07-29,2.67,4277681.0,14058.1,0.96,2.12,112.8156,1.91,2818.82
2018-07-30,2.66,4277681.0,14069.7,0.94,2.13,112.6077,1.91,2802.6
2018-07-31,2.67,4277681.0,14069.7,0.93,2.12,112.7332,1.91,2816.29
2018-08-01,2.67,4255653.0,14069.7,0.97,2.13,112.8931,1.91,2813.36
2018-08-02,2.66,4255653.0,14069.7,0.96,2.12,113.1709,1.91,2827.22
2018-08-03,2.63,4255653.0,14069.7,0.94,2.12,113.0149,1.91,2840.35
2018-08-04,2.63,4255653.0,14069.7,0.94,2.12,113.0149,1.91,2840.35
2018-08-05,2.63,4255653.0,14069.7,0.94,2.12,113.0149,1.91,2840.35
2018-08-06,2.64,4255653.0,14169.2,0.89,2.11,113.2318,1.91,2850.4
2018-08-07,2.68,4255653.0,14169.2,0.92,2.13,112.9788,1.91,2858.45
2018-08-08,2.68,4258030.0,14169.2,0.9,2.11,113.1439,1.91,2857.7
2018-08-09,2.64,4258030.0,14169.2,0.87,2.11,113.3832,1.91,2853.58
2018-08-10,2.61,4258030.0,14169.2,0.82,2.09,114.3027,1.91,2833.28
2018-08-11,2.61,4258030.0,14169.2,0.82,2.09,114.3027,1.91,2833.28
2018-08-12,2.61,4258030.0,14169.2,0.82,2.09,114.3027,1.91,2833.28
2018-08-13,2.61,4258030.0,14177.5,0.82,2.1,114.8532,1.91,2821.93
2018-08-14,2.63,4258030.0,14177.5,0.81,2.09,114.6601,1.91,2839.96
2018-08-15,2.61,4228924.0,14177.5,0.79,2.08,115.1548,1.91,2818.37
2018-08-16,2.63,4228924.0,14177.5,0.8,2.08,114.6438,1.92,2840.69
2018-08-17,2.61,4228924.0,14177.5,0.82,2.08,114.5362,1.92,2850.13
2018-08-18,2.61,4228924.0,14177.5,0.82,2.08,114.5362,1.92,2850.13
2018-08-19,2.61,4228924.0,14177.5,0.82,2.08,114.5362,1.92,2850.13
2018-08-20,2.6,4228924.0,14166.7,0.76,2.07,114.3528,1.92,2857.05
2018-08-21,2.61,4228924.0,14166.7,0.77,2.08,113.863,1.92,2862.96
2018-08-22,2.6,4228818.0,14166.7,0.73,2.08,113.6657,1.92,2861.82
2018-08-23,2.61,4228818.0,14166.7,0.74,2.09,114.0961,1.92,2856.98
2018-08-24,2.63,4228818.0,14166.7,0.73,2.09,113.6015,1.92,2874.69
2018-08-25,2.63,4228818.0,14166.7,0.73,2.09,113.6015,1.92,2874.69
2018-08-26,2.63,4228818.0,14166.7,0.73,2.09,113.6015,1.92,2874.69
2018-08-27,2.67,4228818.0,14130.4,0.73,2.11,113.2752,1.92,2896.74
2018-08-28,2.67,4228818.0,14130.4,0.75,2.11,113.3476,1.92,2897.52
2018-08-29,2.67,4218914.0,14130.4,0.76,2.12,113.6493,1.92,2914.04
2018-08-30,2.64,4218914.0,14130.4,0.75,2.1,114.093,1.92,2901.13
2018-08-31,2.62,4218914.0,14130.4,0.75,2.08,114.2785,1.91,2901.52
2018-09-01,2.62,4218914.0,14130.4,0.75,2.08,114.2785,1.91,2901.52
2018-09-02,2.62,4218914.0,14130.4,0.75,2.08,114.2785,1.91,2901.52
2018-09-03,2.62,4218914.0,14222.0,0.75,2.08,114.2785,1.91,2901.52
2018-09-04,2.66,4218914.0,14222.0,0.77,2.1,114.8615,1.92,2896.72
2018-09-05,2.66,4208496.0,14222.0,0.76,2.09,114.7509,1.92,2888.6
2018-09-06,2.64,4208496.0,14222.0,0.75,2.08,114.6509,1.92,2878.05
2018-09-07,2.71,4208496.0,14222.0,0.8,2.1,114.5843,1.92,2871.68
2018-09-08,2.71,4208496.0,14222.0,0.8,2.1,114.5843,1.92,2871.68
2018-09-09,2.71,4208496.0,14222.0,0.8,2.1,114.5843,1.92,2871.68
2018-09-10,2.73,4208496.0,14227.0,0.8,2.1,114.6828,1.92,2877.13
2018-09-11,2.76,4208496.0,14227.0,0.83,2.12,114.708,1.92,2887.89
2018-09-12,2.74,4210812.0,14227.0,0.81,2.12,114.222,1.92,2888.92
2018-09-13,2.76,4210812.0,14227.0,0.82,2.1,113.9299,1.92,2904.18
2018-09-14,2.78,4210812.0,14227.0,0.83,2.1,114.0689,1.92,2904.98
2018-09-15,2.78,4210812.0,14227.0,0.83,2.1,114.0689,1.92,2904.98
2018-09-16,2.78,4210812.0,14227.0,0.83,2.1,114.0689,1.92,2904.98
2018-09-17,2.78,4210812.0,14233.1,0.83,2.1,113.9189,1.92,2888.8
2018-09-18,2.81,4210812.0,14233.1,0.88,2.13,113.777,1.92,2904.31
2018-09-19,2.81,4208059.0,14233.1,0.92,2.15,113.6563,1.92,2907.95
2018-09-20,2.81,4208059.0,14233.1,0.9,2.15,113.5021,1.92,2930.75
2018-09-21,2.81,4208059.0,14233.1,0.89,2.15,113.5132,1.92,2929.67
2018-09-22,2.81,4208059.0,14233.1,0.89,2.15,113.5132,1.92,2929.67
2018-09-23,2.81,4208059.0,14233.1,0.89,2.15,113.5132,1.92,2929.67
2018-09-24,2.83,4208059.0,14113.1,0.86,2.16,113.5335,1.93,2919.37
2018-09-25,2.83,4208059.0,14113.1,0.89,2.16,113.7238,1.93,2915.56
2018-09-26,2.83,4192909.0,14113.1,0.86,2.14,113.6773,1.93,2905.97
2018-09-27,2.83,4192909.0,14113.1,0.88,2.15,113.9817,2.18,2914.0
2018-09-28,2.81,4192909.0,14113.1,0.86,2.14,113.8107,2.18,2913.98
2018-09-29,2.81,4192909.0,14113.1,0.86,2.14,113.8107,2.18,2913.98
2018-09-30,2.81,4192909.0,14113.1,0.86,2.14,113.8107,2.18,2913.98
2018-10-01,2.82,4192909.0,14202.0,0.86,2.14,113.8262,2.18,2924.59
2018-10-02,2.82,4192909.0,14202.0,0.82,2.12,113.8981,2.18,2923.43
2018-10-03,2.85,4174704.0,14202.0,0.92,2.16,114.1595,2.18,2925.51
2018-10-04,2.87,4174704.0,14202.0,0.97,2.16,114.6893,2.18,2901.61
2018-10-05,2.88,4174704.0,14202.0,1.0,2.16,114.5634,2.18,2885.57
2018-10-06,2.88,4174704.0,14202.0,1.0,2.16,114.5634,2.18,2885.57
2018-10-07,2.88,4174704.0,14202.0,1.0,2.16,114.5634,2.18,2885.57
2018-10-08,2.88,4174704.0,14213.3,1.0,2.16,114.5634,2.18,2884.43
2018-10-09,2.88,4174704.0,14213.3,0.96,2.17,114.6604,2.18,2880.34
2018-10-10,2.88,4176906.0,14213.3,0.95,2.16,114.6094,2.18,2785.68
2018-10-11,2.85,4176906.0,14213.3,0.87,2.12,114.4098,2.18,2728.37
2018-10-12,2.85,4176906.0,14213.3,0.87,2.12,114.3716,2.18,2767.13
2018-10-13,2.85,4176906.0,14213.3,0.87,2.12,114.3716,2.18,2767.13
2018-10-14,2.85,4176906.0,14213.3,0.87,2.12,114.3716,2.18,2767.13
2018-10-15,2.85,4176906.0,14243.1,0.85,2.13,114.0475,2.18,2750.79
2018-10-16,2.87,4176906.0,14243.1,0.86,2.13,113.8987,2.18,2809.92
2018-10-17,2.89,4175446.0,14243.1,0.88,2.13,114.1778,2.19,2809.21
2018-10-18,2.87,4175446.0,14243.1,0.85,2.1,114.8187,2.19,2768.78
2018-10-19,2.92,4175446.0,14243.1,0.89,2.11,114.8593,2.19,2767.78
2018-10-20,2.92,4175446.0,14243.1,0.89,2.11,114.8593,2.19,2767.78
2018-10-21,2.92,4175446.0,14243.1,0.89,2.11,114.8593,2.19,2767.78
2018-10-22,2.92,4175446.0,14189.0,0.86,2.11,115.1807,2.19,2755.88
2018-10-23,2.89,4175446.0,14189.0,0.84,2.09,115.1677,2.2,2740.69
2018-10-24,2.84,4173070.0,14189.0,0.76,2.07,115.3778,2.2,2656.1
2018-10-25,2.86,4173070.0,14189.0,0.8,2.05,115.4854,2.2,2705.57
2018-10-26,2.81,4173070.0,14189.0,0.75,2.06,115.4752,2.2,2658.69
2018-10-27,2.81,4173070.0,14189.0,0.75,2.06,115.4752,2.2,2658.69
2018-10-28,2.81,4173070.0,14189.0,0.75,2.06,115.4752,2.2,2658.69
2018-10-29,2.81,4173070.0,14152.2,0.74,2.06,115.8961,2.2,2641.25
2018-10-30,2.84,4173070.0,14152.2,0.79,2.05,116.2382,2.2,2682.63
2018-10-31,2.87,4139731.0,14152.2,0.81,2.05,116.5304,2.2,2711.74
2018-11-01,2.84,4139731.0,14152.2,0.82,2.02,115.8678,2.2,2740.37
2018-11-02,2.91,4139731.0,14152.2,0.89,2.06,115.645,2.19,2723.06
2018-11-03,2.91,4139731.0,14152.2,0.89,2.06,115.645,2.19,2723.06
2018-11-04,2.91,4139731.0,14152.2,0.89,2.06,115.645,2.19,2723.06
2018-11-05,2.91,4139731.0,14243.1,0.84,2.06,115.7051,2.2,2738.31
2018-11-06,2.93,4139731.0,14243.1,0.87,2.07,115.5643,2.2,2755.45
2018-11-07,2.96,4141936.0,14243.1,0.85,2.07,115.2541,2.2,2813.89
2018-11-08,2.98,4141936.0,14243.1,0.89,2.07,115.6499,2.2,2806.83
2018-11-09,2.94,4141936.0,14243.1,0.83,2.04,116.4798,2.19,2781.01
2018-11-10,2.94,4141936.0,14243.1,0.83,2.04,116.4798,2.19,2781.01
2018-11-11,2.94,4141936.0,14243.1,0.83,2.04,116.4798,2.19,2781.01
2018-11-12,2.94,4141936.0,14232.9,0.83,2.04,116.4798,2.19,2726.22
2018-11-13,2.89,4141936.0,14232.9,0.76,2.02,116.6712,2.2,2722.18
2018-11-14,2.86,4145892.0,14232.9,0.74,2.0,116.5,2.2,2701.58
2018-11-15,2.86,4145892.0,14232.9,0.74,2.0,116.3885,2.2,2730.2
2018-11-16,2.81,4145892.0,14232.9,0.72,2.02,115.9282,2.2,2736.27
2018-11-17,2.81,4145892.0,14232.9,0.72,2.02,115.9282,2.2,2736.27
2018-11-18,2.81,4145892.0,14232.9,0.72,2.02,115.9282,2.2,2736.27
2018-11-19,2.79,4145892.0,14271.1,0.68,1.99,115.9886,2.2,2690.73
2018-11-20,2.79,4145892.0,14271.1,0.67,1.97,116.2393,2.2,2641.89
2018-11-21,2.81,4106198.0,14271.1,0.65,1.97,116.0947,2.2,2649.93
2018-11-22,2.81,4106198.0,14271.1,0.65,1.97,116.0947,2.2,2649.93
2018-11-23,2.81,4106198.0,14271.1,0.64,1.96,116.4739,2.2,2632.56
2018-11-24,2.81,4106198.0,14271.1,0.64,1.96,116.4739,2.2,2632.56
2018-11-25,2.81,4106198.0,14271.1,0.64,1.96,116.4739,2.2,2632.56
2018-11-26,2.84,4106198.0,14221.3,0.66,1.96,116.6234,2.2,2673.45
2018-11-27,2.83,4106198.0,14221.3,0.65,1.91,116.9026,2.2,2682.17
2018-11-28,2.81,4097170.0,14221.3,0.66,1.94,116.8369,2.2,2743.79
2018-11-29,2.81,4097170.0,14221.3,0.66,1.98,116.199,2.2,2737.76
2018-11-30,2.8,4097170.0,14221.3,0.64,1.97,116.4157,2.2,2760.17
2018-12-01,2.8,4097170.0,14221.3,0.64,1.97,116.4157,2.2,2760.17
2018-12-02,2.8,4097170.0,14221.3,0.64,1.97,116.4157,2.2,2760.17
2018-12-03,2.83,4097170.0,14349.5,0.6,1.96,115.9081,2.19,2790.37
2018-12-04,2.8,4097170.0,14349.5,0.49,1.94,116.0051,2.2,2700.06
2018-12-05,2.8,4086044.0,14349.5,0.49,1.94,116.0051,2.2,2700.06
2018-12-06,2.75,4086044.0,14349.5,0.46,1.9,116.4019,2.2,2695.95
2018-12-07,2.72,4086044.0,14349.5,0.45,1.89,116.0875,2.19,2633.08
2018-12-08,2.72,4086044.0,14349.5,0.45,1.89,116.0875,2.19,2633.08
2018-12-09,2.72,4086044.0,14349.5,0.45,1.89,116.0875,2.19,2633.08
2018-12-10,2.72,4086044.0,14393.2,0.44,1.86,116.6775,2.2,2637.72
2018-12-11,2.78,4086044.0,14393.2,0.48,1.83,116.7591,2.19,2636.78
2018-12-12,2.77,4088314.0,14393.2,0.48,1.83,116.2241,2.19,2651.07
2018-12-13,2.75,4088314.0,14393.2,0.48,1.83,116.4003,2.19,2650.54
2018-12-14,2.73,4088314.0,14393.2,0.47,1.82,116.7927,2.19,2599.95
2018-12-15,2.73,4088314.0,14393.2,0.47,1.82,116.7927,2.19,2599.95
2018-12-16,2.73,4088314.0,14393.2,0.47,1.82,116.7927,2.19,2599.95
2018-12-17,2.7,4088314.0,14414.7,0.46,1.81,116.456,2.2,2545.94
2018-12-18,2.65,4088314.0,14414.7,0.43,1.81,116.4158,2.2,2546.16
2018-12-19,2.63,4084274.0,14414.7,0.37,1.8,116.0708,2.2,2506.96
2018-12-20,2.67,4084274.0,14414.7,0.4,1.76,116.0215,2.4,2467.42
2018-12-21,2.63,4084274.0,14414.7,0.4,1.77,116.2257,2.4,2416.62
2018-12-22,2.63,4084274.0,14414.7,0.4,1.77,116.2257,2.4,2416.62
2018-12-23,2.63,4084274.0,14414.7,0.4,1.77,116.2257,2.4,2416.62
2018-12-24,2.55,4084274.0,14482.4,0.29,1.75,116.2212,2.4,2351.1
2018-12-25,2.55,4084274.0,14482.4,0.29,1.75,116.2212,2.4,2351.1
2018-12-26,2.61,4075636.0,14482.4,0.37,1.77,116.1192,2.4,2467.7
2018-12-27,2.56,4075636.0,14482.4,0.36,1.74,115.9957,2.4,2488.83
2018-12-28,2.52,4075636.0,14482.4,0.32,1.73,115.7262,2.4,2485.74
2018-12-29,2.52,4075636.0,14482.4,0.32,1.73,115.7262,2.4,2485.74
2018-12-30,2.52,4075636.0,14482.4,0.32,1.73,115.7262,2.4,2485.74
2018-12-31,2.48,4075636.0,14529.5,0.24,1.71,115.5703,2.4,2506.85
2019-01-01,2.48,4075636.0,14529.5,0.24,1.71,115.5703,2.4,2506.85
2019-01-02,2.5,4058378.0,14529.5,0.24,1.7,115.7712,2.4,2510.03
2019-01-03,2.39,4058378.0,14529.5,0.15,1.68,115.4647,2.4,2447.89
2019-01-04,2.5,4058378.0,14529.5,0.25,1.76,114.9848,2.4,2531.94
2019-01-05,2.5,4058378.0,14529.5,0.25,1.76,114.9848,2.4,2531.94
2019-01-06,2.5,4058378.0,14529.5,0.25,1.76,114.9848,2.4,2531.94
2019-01-07,2.53,4058378.0,14533.9,0.25,1.78,114.5656,2.4,2549.69
2019-01-08,2.58,4058378.0,14533.9,0.27,1.82,114.7308,2.4,2574.41
2019-01-09,2.56,4056563.0,14533.9,0.29,1.83,114.143,2.4,2584.96
2019-01-10,2.56,4056563.0,14533.9,0.31,1.81,114.0515,2.4,2596.64
2019-01-11,2.55,4056563.0,14533.9,0.28,1.83,114.0419,2.4,2596.26
2019-01-12,2.55,4056563.0,14533.9,0.28,1.83,114.0419,2.4,2596.26
2019-01-13,2.55,4056563.0,14533.9,0.28,1.83,114.0419,2.4,2596.26
2019-01-14,2.53,4056563.0,14485.4,0.26,1.81,114.0419,2.4,2582.61
2019-01-15,2.53,4056563.0,14485.4,0.27,1.81,114.341,2.4,2610.3
2019-01-16,2.55,4050044.0,14485.4,0.3,1.82,114.1377,2.4,2616.1
2019-01-17,2.56,4050044.0,14485.4,0.33,1.79,114.4123,2.4,2635.96
2019-01-18,2.62,4050044.0,14485.4,0.38,1.83,114.5591,2.4,2670.71
2019-01-19,2.62,4050044.0,14485.4,0.38,1.83,114.5591,2.4,2670.71
2019-01-20,2.62,4050044.0,14485.4,0.38,1.83,114.5591,2.4,2670.71
2019-01-21,2.62,4050044.0,14393.7,0.38,1.83,114.5591,2.4,2670.71
2019-01-22,2.58,4050044.0,14393.7,0.31,1.79,114.7551,2.4,2632.9
2019-01-23,2.58,4047052.0,14393.7,0.35,1.8,114.5768,2.4,2638.7
2019-01-24,2.56,4047052.0,14393.7,0.35,1.77,114.6177,2.4,2642.33
2019-01-25,2.6,4047052.0,14393.7,0.37,1.79,114.0204,2.4,2664.76
2019-01-26,2.6,4047052.0,14393.7,0.37,1.79,114.0204,2.4,2664.76
2019-01-27,2.6,4047052.0,14393.7,0.37,1.79,114.0204,2.4,2664.76
2019-01-28,2.6,4047052.0,14324.5,0.33,1.78,114.0529,2.4,2643.85
2019-01-29,2.56,4047052.0,14324.5,0.3,1.78,114.0263,2.4,2640.0
2019-01-30,2.52,4039678.0,14324.5,0.28,1.84,114.0741,2.4,2681.05
2019-01-31,2.45,4039678.0,14324.5,0.22,1.85,113.5511,2.4,2704.1
2019-02-01,2.52,4039678.0,14324.5,0.3,1.88,113.7559,2.4,2706.53
2019-02-02,2.52,4039678.0,14324.5,0.3,1.88,113.7559,2.4,2706.53
2019-02-03,2.52,4039678.0,14324.5,0.3,1.88,113.7559,2.4,2706.53
2019-02-04,2.53,4039678.0,14389.3,0.31,1.87,113.8774,2.4,2724.87
2019-02-05,2.53,4039678.0,14389.3,0.29,1.87,114.044,2.4,2737.7
2019-02-06,2.52,4026350.0,14389.3,0.28,1.86,114.2311,2.4,2731.61
2019-02-07,2.48,4026350.0,14389.3,0.23,1.84,114.4344,2.4,2706.05
2019-02-08,2.45,4026350.0,14389.3,0.2,1.82,114.5011,2.4,2707.88
2019-02-09,2.45,4026350.0,14389.3,0.2,1.82,114.5011,2.4,2707.88
2019-02-10,2.45,4026350.0,14389.3,0.2,1.82,114.5011,2.4,2707.88
2019-02-11,2.48,4026350.0,14393.8,0.2,1.82,115.0324,2.4,2709.8
2019-02-12,2.5,4026350.0,14393.8,0.25,1.83,114.7314,2.4,2744.73
2019-02-13,2.53,4028431.0,14393.8,0.27,1.86,114.9424,2.4,2753.03
2019-02-14,2.5,4028431.0,14393.8,0.23,1.85,115.102,2.4,2745.73
2019-02-15,2.52,4028431.0,14393.8,0.23,1.86,114.9934,2.4,2775.6
2019-02-16,2.52,4028431.0,14393.8,0.23,1.86,114.9934,2.4,2775.6
2019-02-17,2.52,4028431.0,14393.8,0.23,1.86,114.9934,2.4,2775.6
2019-02-18,2.52,4028431.0,14393.7,0.23,1.86,114.9934,2.4,2775.6
2019-02-19,2.5,4028431.0,14393.7,0.2,1.87,114.5711,2.4,2779.76
2019-02-20,2.5,3981420.0,14393.7,0.2,1.89,114.5711,2.4,2784.7
2019-02-21,2.53,3981420.0,14393.7,0.24,1.91,114.5105,2.4,2774.88
2019-02-22,2.48,3981420.0,14393.7,0.19,1.91,114.2727,2.4,2792.67
2019-02-23,2.48,3981420.0,14393.7,0.19,1.91,114.2727,2.4,2792.67
2019-02-24,2.48,3981420.0,14393.7,0.19,1.91,114.2727,2.4,2792.67
2019-02-25,2.51,3981420.0,14373.7,0.2,1.92,114.1467,2.4,2796.11
2019-02-26,2.48,3981420.0,14373.7,0.19,1.92,114.0697,2.4,2793.9
2019-02-27,2.5,3974590.0,14373.7,0.24,1.93,114.0372,2.4,2792.38
2019-02-28,2.52,3974590.0,14373.7,0.28,1.95,114.2006,2.4,2784.49
2019-03-01,2.55,3974590.0,14373.7,0.32,1.96,114.5385,2.4,2803.69
2019-03-02,2.55,3974590.0,14373.7,0.32,1.96,114.5385,2.4,2803.69
2019-03-03,2.55,3974590.0,14373.7,0.32,1.96,114.5385,2.4,2803.69
2019-03-04,2.55,3974590.0,14519.1,0.26,1.94,114.6938,2.4,2792.81
2019-03-05,2.55,3974590.0,14519.1,0.26,1.93,114.8054,2.4,2789.65
2019-03-06,2.52,3969134.0,14519.1,0.22,1.91,114.9732,2.4,2771.45
2019-03-07,2.47,3969134.0,14519.1,0.19,1.9,115.4939,2.4,2748.93
2019-03-08,2.45,3969134.0,14519.1,0.16,1.9,115.362,2.4,2743.07
2019-03-09,2.45,3969134.0,14519.1,0.16,1.9,115.362,2.4,2743.07
2019-03-10,2.45,3969134.0,14519.1,0.16,1.9,115.362,2.4,2743.07
2019-03-11,2.47,3969134.0,14561.9,0.18,1.91,115.2988,2.4,2783.3
2019-03-12,2.45,3969134.0,14561.9,0.15,1.9,114.941,2.4,2791.52
2019-03-13,2.45,3971559.0,14561.9,0.16,1.92,114.7396,2.4,2810.92
2019-03-14,2.46,3971559.0,14561.9,0.18,1.94,114.7926,2.4,2808.48
2019-03-15,2.43,3971559.0,14561.9,0.14,1.94,114.5843,2.4,2822.48
2019-03-16,2.43,3971559.0,14561.9,0.14,1.94,114.5843,2.4,2822.48
2019-03-17,2.43,3971559.0,14561.9,0.14,1.94,114.5843,2.4,2822.48
2019-03-18,2.45,3971559.0,14571.7,0.16,1.96,114.4404,2.4,2832.94
2019-03-19,2.46,3971559.0,14571.7,0.15,1.95,114.2348,2.4,2832.57
2019-03-20,2.4,3962748.0,14571.7,0.06,1.96,114.1532,2.41,2824.23
2019-03-21,2.41,3962748.0,14571.7,0.05,1.96,114.1708,2.41,2854.88
2019-03-22,2.31,3962748.0,14571.7,-0.02,1.9,114.6879,2.41,2800.71
2019-03-23,2.31,3962748.0,14571.7,-0.02,1.9,114.6879,2.41,2800.71
2019-03-24,2.31,3962748.0,14571.7,-0.02,1.9,114.6879,2.41,2800.71
2019-03-25,2.26,3962748.0,14532.7,-0.03,1.88,114.4193,2.4,2798.36
2019-03-26,2.24,3962748.0,14532.7,-0.05,1.86,114.6438,2.4,2818.46
2019-03-27,2.22,3955617.0,14532.7,-0.05,1.84,115.127,2.41,2805.37
2019-03-28,2.23,3955617.0,14532.7,-0.04,1.83,115.2609,2.41,2815.44
2019-03-29,2.27,3955617.0,14532.7,0.01,1.88,115.1398,2.43,2834.4
2019-03-30,2.27,3955617.0,14532.7,0.01,1.88,115.1398,2.43,2834.4
2019-03-31,2.27,3955617.0,14532.7,0.01,1.88,115.1398,2.43,2834.4
2019-04-01,2.33,3955617.0,14652.3,0.06,1.9,114.9384,2.41,2867.19
2019-04-02,2.3,3955617.0,14652.3,0.06,1.9,115.1199,2.41,2867.24
2019-04-03,2.33,3935509.0,14652.3,0.08,1.91,114.7238,2.41,2873.4
2019-04-04,2.33,3935509.0,14652.3,0.07,1.9,114.9722,2.41,2879.39
2019-04-05,2.35,3935509.0,14652.3,0.06,1.9,114.9749,2.41,2892.74
2019-04-06,2.35,3935509.0,14652.3,0.06,1.9,114.9749,2.41,2892.74
2019-04-07,2.35,3935509.0,14652.3,0.06,1.9,114.9749,2.41,2892.74
2019-04-08,2.36,3935509.0,14700.3,0.09,1.91,114.6914,2.41,2895.77
